ZCTA5CE10,06:00:00,06:30:00,07:00:00,07:30:00,08:00:00,08:30:00,09:00:00,09:30:00
23025,194.34340000000003,185.6166,184.24319999999997,182.68339999999998,181.59679999999997,181.6268,182.7632,183.91360000000003
23027,169.4066,160.61360000000002,152.8068,151.32,150.9736,149.6134,149.98999999999998,150.91979999999998
23030,159.1234,153.3334,143.0998,139.64000000000001,138.9732,137.2566,136.82,137.09320000000002
23032,164.41659999999996,158.51,149.9164,147.40000000000003,147.5702,145.62,146.4232,147.2902
23035,190.6134,182.8666,180.8666,179.4666,178.17000000000002,178.53679999999997,179.3866,180.6266
23038,164.47,158.7202,148.3968,145.4568,144.76659999999998,143.5866,143.45300000000003,144.0666
23039,151.5768,145.51680000000002,135.94339999999997,130.1868,128.47660000000002,127.4,126.55,126.75999999999999
23040,176.1866,167.10340000000002,166.83980000000003,170.3134,166.2368,162.46660000000003,160.75979999999998,161.57
23043,189.9866,182.15320000000003,179.95340000000002,179.9298,179.2532,179.64000000000001,180.6498,180.58319999999998
20838,60.75,70.2068,78.1866,81.4332,80.2,74.72,67.7902,64.2634
20839,59.8798,64.25,69.89659999999999,75.86,78.19660000000002,72.3634,67.82000000000001,65.52000000000001
20841,49.4534,56.3568,62.639799999999994,69.9634,70.7932,65.22659999999999,59.12339999999999,54.6134
20842,59.7966,64.2,69.85340000000001,76.0298,77.96340000000001,72.34639999999999,67.6468,65.5934
20850,31.023400000000002,32.5366,36.1432,40.3432,43.406600000000005,45.243399999999994,40.3968,37.6832
20851,37.71339999999999,39.156600000000005,42.9,46.743399999999994,50.3632,50.56320000000001,47.31,43.81680000000001
23045,196.1568,190.98000000000002,190.5632,188.7632,188.62,188.4134,190.1502,190.7468
23047,118.69659999999999,117.5968,111.97999999999999,104.95660000000001,95.6532,94.1234,93.0968,92.17999999999999
23050,181.94660000000002,171.9434,168.0532,167.31660000000002,165.53680000000003,165.3168,165.9934,166.9634
23055,163.8666,159.78,149.96999999999997,147.45999999999998,146.67000000000002,145.4866,145.3766,146.0002
23056,197.07319999999999,191.89659999999998,191.45999999999998,189.68,189.5368,189.33,191.06660000000002,191.6
23059,133.65320000000003,131.3502,124.02000000000001,115.05339999999998,111.25340000000001,110.4136,109.53,108.99000000000001
24054,287.69300000000004,286.4098,287.87659999999994,289.17019999999997,289.30339999999995,289.39,289.14,290.12659999999994
20852,31.05,32.2902,34.62,37.2868,39.7966,42.4532,39.1664,36.89
20853,39.279999999999994,40.623400000000004,44.6534,49.1766,54.4668,53.8966,50.28340000000001,46.090199999999996
20854,30.7502,31.0768,33.1134,36.2136,39.056799999999996,39.273199999999996,36.9266,34.67
20855,46.1698,47.483399999999996,54.57000000000001,62.1534,66.3166,61.7432,56.7734,52.5732
20860,58.976600000000005,64.71360000000001,71.7234,74.4502,70.76320000000001,64.48679999999999,58.8568,55.19019999999999
20861,55.3966,60.7068,67.7634,69.21000000000001,67.06660000000001,60.8566,55.11,51.326600000000006
20862,63.50319999999999,69.6532,76.3432,78.5134,74.28999999999999,68.91,63.4366,59.803200000000004
20866,45.476600000000005,54.653200000000005,58.5366,63.1798,61.973400000000005,57.0932,51.3436,46.82340000000001
20868,52.946799999999996,59.2636,66.30340000000001,67.37019999999998,65.67999999999999,59.259800000000006,53.803200000000004,49.77
20871,50.1766,58.209999999999994,65.5534,72.13340000000001,71.9132,66.42659999999998,60.263400000000004,55.313199999999995
20872,56.21319999999999,65.4232,72.97319999999999,78.83340000000001,80.01680000000002,72.2166,66.16,61.69680000000001
20874,48.92,55.9134,62.279999999999994,69.17,69.7834,64.4734,58.683400000000006,54.3432
20876,46.0202,53.263400000000004,60.7832,67.0166,68.18339999999999,63.446600000000004,56.89319999999999,52.43639999999999
20877,38.766799999999996,40.7466,46.4664,53.1832,55.81020000000001,54.970000000000006,49.469800000000006,45.382999999999996
20878,39.1234,40.24,44.7266,49.123200000000004,52.8436,54.129999999999995,49.18,46.49
20879,45.88,49.5432,55.8366,63.326600000000006,65.18660000000001,61.78679999999999,56.96660000000001,52.236799999999995
20880,39.7568,41.2832,47.1534,53.6934,57.916599999999995,56.8366,51.5198,47.513200000000005
20882,57.6232,61.99000000000001,69.0734,75.7466,78.08980000000001,72.44659999999999,66.9668,63.8732
20886,40.7934,43.83,49.806799999999996,56.82000000000001,59.1102,56.773199999999996,51.42999999999999,46.67659999999999
23060,133.6602,131.20340000000002,123.84660000000001,114.8134,110.49680000000001,110.19680000000001,108.63319999999999,108.1732
23061,178.86,169.46319999999997,164.63,164.41000000000003,162.7434,162.58999999999997,162.58339999999998,164.1566
20895,31.380000000000003,31.973399999999998,33.989999999999995,36.470000000000006,38.7266,41.0432,39.4632,37.3664
20896,34.46339999999999,34.91,36.8566,40.1632,43.809999999999995,44.0298,41.633399999999995,39.3966
20899,36.919999999999995,38.8866,44.5168,50.92,53.6102,52.96999999999999,47.5202,43.220000000000006
20901,39.3734,47.29,50.2432,53.8532,53.5536,49.85000000000001,44.4602,40.4766
20902,45.9202,55.6632,58.15,62.94,61.7032,57.5168,52.580000000000005,48.2268
20903,35.9334,43.693200000000004,46.8932,50.186600000000006,49.94000000000001,46.8766,41.290000000000006,36.910000000000004
20904,45.50320000000001,54.8534,58.56,62.88340000000001,62.100199999999994,55.840199999999996,51.3698,47.21660000000001
23608,177.1634,168.32999999999998,163.2502,163.0634,161.14000000000001,161.3766,161.41000000000003,163.11999999999998
20905,50.1334,58.660000000000004,62.9568,67.0598,65.3434,58.696600000000004,53.5732,50.17660000000001
20906,52.5432,59.4634,65.7366,67.1134,65.81679999999999,59.2068,54.06,49.92
